,lyrics_row,song_name,artist_name
5626,"When I step in yo town, town, town",Buzzin Remix,50 Cent
5627,They go,Buzzin Remix,50 Cent
5628,"Yeah, yeah its going down, down, down",Buzzin Remix,50 Cent
5629,They go,Buzzin Remix,50 Cent
5630,Yee-uh Yee-uh! Shawty in my ear (uhh!),Buzzin Remix,50 Cent
5631,Saying all the things that I wanna hear.,Buzzin Remix,50 Cent
5632,Buzzin'! And as the night ends (uhh!),Buzzin Remix,50 Cent
5633,I'm a have her and get all her friends.,Buzzin Remix,50 Cent
5634,Buzzin'! Okay! Hands in the air (yee-uh!),Buzzin Remix,50 Cent
5635,From the back to the front everywhere.,Buzzin Remix,50 Cent
5636,"Buzzin'! Throwin' out 20's, throwin' out hundreds",Buzzin Remix,50 Cent
5637,Ladies gotta love it!,Buzzin Remix,50 Cent
5638,Man I feel like money! (man I feel like money!),Buzzin Remix,50 Cent
5639,"They're attracted to me! (oh, yeah?)",Buzzin Remix,50 Cent
5640,They come around like honey! (they come around like honey!),Buzzin Remix,50 Cent
5641,"'Cause I'm fly like a bee! (oh, yeah?) (say what?)",Buzzin Remix,50 Cent
5642,"Man I got 'em all buzzin', (buzzin'!) buzzin', (buzzin'!) buzzin', (buzzin'!) buzzin',",Buzzin Remix,50 Cent
5643,Like da-da-da-da-da-da-da! (say what?),Buzzin Remix,50 Cent
5644,"Man I got the world buzzin', (buzzin'!) buzzin', (buzzin'!) buzzin', (buzzin'!) buzzin',",Buzzin Remix,50 Cent
5645,Like da-da-da-da-da-da-da!,Buzzin Remix,50 Cent
5646,"When I come around, 'round, 'round",Buzzin Remix,50 Cent
5647,They go,Buzzin Remix,50 Cent
5648,"Yeah, when I come around, 'round, 'round",Buzzin Remix,50 Cent
5649,They go,Buzzin Remix,50 Cent
5650,"When I step in yo town, town, town",Buzzin Remix,50 Cent
5651,They go,Buzzin Remix,50 Cent
5652,"Yeah, yeah its going down, down, down",Buzzin Remix,50 Cent
5653,They go,Buzzin Remix,50 Cent
5654,"Uh, I meet my [?] at the corner store",Payback Ps and Qs,50 Cent
5655,"[?] rapping out here, I just want it more",Payback Ps and Qs,50 Cent
5656,"Turn the music down, you can hear my stomach roar",Payback Ps and Qs,50 Cent
5657,"Bagged a hundred [?] last year, just bagged a hundred more",Payback Ps and Qs,50 Cent
5658,"They hatin' but everything that goes, comes back sticky green fun pack",Payback Ps and Qs,50 Cent
5659,Jewelery make me hump back,Payback Ps and Qs,50 Cent
5660,Back packers want that and they ain't bout the diamonds [?],Payback Ps and Qs,50 Cent
5661,"He gon commercial, who you think they rhyming with",Payback Ps and Qs,50 Cent
5662,I got the drama kid and my Obama whip,Payback Ps and Qs,50 Cent
5663,"Running up on my stage, Lil mama shit",Payback Ps and Qs,50 Cent
5664,"Ugh, lil mama thick",Payback Ps and Qs,50 Cent
5665,And my time is slim,Payback Ps and Qs,50 Cent
5666,Come bout thirty minutes after I put the condom in,Payback Ps and Qs,50 Cent
5667,[Chorus],Payback Ps and Qs,50 Cent
5668,Gettin' to the dough,Payback Ps and Qs,50 Cent
5669,Louie on my foot,Payback Ps and Qs,50 Cent
5670,"Put the metal to the floor, is all a nigga know",Payback Ps and Qs,50 Cent
5671,Payback don't come around disrespecting,Payback Ps and Qs,50 Cent
5672,We don't take that,Payback Ps and Qs,50 Cent
5673,I'm on my leathers every second,Payback Ps and Qs,50 Cent
5674,And my hearts so cold I don't trust a soul,Payback Ps and Qs,50 Cent
5675,It's funny how the bullshit goes you never know,Payback Ps and Qs,50 Cent
5676,Payback don't come around disrespecting,Payback Ps and Qs,50 Cent
5677,We don't take that,Payback Ps and Qs,50 Cent
5678,I'm on my leathers every second,Payback Ps and Qs,50 Cent
5679,"They crown me with the punch hat, who better?",Payback Ps and Qs,50 Cent
5680,"I hit red skins, smoke green and spit blue pepper",Payback Ps and Qs,50 Cent
5681,"Benz blue leather, Jet cool weather",Payback Ps and Qs,50 Cent
5682,Cool meaning hot,Payback Ps and Qs,50 Cent
5683,So I don't need the top,Payback Ps and Qs,50 Cent
5684,"Calm down, breath and stop",Payback Ps and Qs,50 Cent
5685,Start and I'm a skip your pulse,Payback Ps and Qs,50 Cent
5686,Mister my life's the shit,Payback Ps and Qs,50 Cent
5687,Calamari shrimp and boats,Payback Ps and Qs,50 Cent
5688,"C-notes, 5 Ferrari, different coast",Payback Ps and Qs,50 Cent
5689,I'm a suits em up probably ain't gotta lift my toes,Payback Ps and Qs,50 Cent
5690,I shut my dogs on 'em like Jehova witness,Payback Ps and Qs,50 Cent
5691,I done made it to the top like I said,Payback Ps and Qs,50 Cent
5692,I told you bitches,Payback Ps and Qs,50 Cent
5693,They don't really want me they just want my riches,Payback Ps and Qs,50 Cent
5694,"So motherfuck the law, firends, cousins and sisters",Payback Ps and Qs,50 Cent
5695,[Chorus],Payback Ps and Qs,50 Cent
5696,"I turn the club to TV, come dancing with the stars",Payback Ps and Qs,50 Cent
5697,"Than I'm in ya ear, in her ear, amping a menage",Payback Ps and Qs,50 Cent
5698,"Nigga make the money, but never knew how it felt",Payback Ps and Qs,50 Cent
5699,"In a hundred pair pants, that's a hundred different belts",Payback Ps and Qs,50 Cent
5700,"Dress kills, chronic helps",Payback Ps and Qs,50 Cent
5701,Pussy just for the moment,Payback Ps and Qs,50 Cent
5702,Ballin' like a Hornet,Payback Ps and Qs,50 Cent
5703,"See I get it, I want it",Payback Ps and Qs,50 Cent
5704,"Everybody knows, heat hurts you got to show me first",Payback Ps and Qs,50 Cent
5705,"Magician, but I can turn them to a Holy Ghost",Payback Ps and Qs,50 Cent
5706,"You can bring two, three, four of them, the wars won",Payback Ps and Qs,50 Cent
5707,"Tick tock boom, make 'em all run, come on son",Payback Ps and Qs,50 Cent
5708,"Big talks just talk, I let my money bark",Payback Ps and Qs,50 Cent
5709,"Put my Ferrari in park, give them a running start",Payback Ps and Qs,50 Cent
5710,"Go, cause I don't feel a single drop of pressure",Payback Ps and Qs,50 Cent
5711,"No, [?] strap foreign guap collector",Payback Ps and Qs,50 Cent
5712,"He better stop all the hate, he know my ends straight",Payback Ps and Qs,50 Cent
5713,"I clap your girl make the bed break, leak the sex tape",Payback Ps and Qs,50 Cent
5714,[Chorus],Payback Ps and Qs,50 Cent
5715,"My flow sicker, your dough thick, well my dough thicker",Mean Mug,50 Cent
5716,You talk shit I will kick your door nigga,Mean Mug,50 Cent
5717,"I call my goons, my brand new chopper is coming soon",Mean Mug,50 Cent
5718,A.K. forty seven got them dialing nine eleven,Mean Mug,50 Cent
5719,"I pull that trigger, you f*ck with my lil' nigga",Mean Mug,50 Cent
5720,"I come through get ya, hop out them hollow's hit ya",Mean Mug,50 Cent
5721,"Keep thinking it's a game, nigga's ain't playing",Mean Mug,50 Cent
5722,Soulja Boy I'll bust your brain,Mean Mug,50 Cent
5723,Nigga talking all that shit,Mean Mug,50 Cent
5724,Y'all niggas cannot represent,Mean Mug,50 Cent
5725,"Fucking with the youngest killer, youngest gorilla nigga",Mean Mug,50 Cent
5726,Split ya I deal with ya,Mean Mug,50 Cent
5727,"Knife sticker, ice picker, run for ya life nigga",Mean Mug,50 Cent
5728,I won't tell ya twice,Mean Mug,50 Cent
5729,"Bitch go run do the dougie, all the gangsta's they love me",Mean Mug,50 Cent
5730,These hoes they be all on me,Mean Mug,50 Cent
5731,They can't help that they want me,Mean Mug,50 Cent
5732,They want me back,Mean Mug,50 Cent
5733,"I'm on another level, bitch you heard me say that do you",Mean Mug,50 Cent
5734,S.O.D. I never mentioned you cause you not worthy,Mean Mug,50 Cent
5735,"Yeah, we royalty don't talk to me",Mean Mug,50 Cent
5736,Bitch you not worthy,Mean Mug,50 Cent
5737,"Mean mug, nigga you gon' mug who?",Mean Mug,50 Cent
5738,Rob me? Nigga we gon' rob you,Mean Mug,50 Cent
5739,"Choppers on me, niggas we don't give a f*ck",Mean Mug,50 Cent
5740,"I'm in the club, nigga f*ck your mean mugs",Mean Mug,50 Cent
5741,F*ck your mean mugs,Mean Mug,50 Cent
5742,Nigga f*ck your mean mug,Mean Mug,50 Cent
5743,F*ck your mean mug,Mean Mug,50 Cent
5744,Nigga f*ck your mean mug,Mean Mug,50 Cent
5745,F*ck your mean mug,Mean Mug,50 Cent
5746,Nigga f*ck your mean mug,Mean Mug,50 Cent
5747,F*ck your mean mug,Mean Mug,50 Cent
5748,Nigga f*ck your mean mug,Mean Mug,50 Cent
5749,"When I'm trippin' I'm twisted, I slap my clip in",Mean Mug,50 Cent
5750,"When I flip, hoe duck down when I start gettin'",Mean Mug,50 Cent
5751,"I'm iced out, bitch my neck and my ears drippin'",Mean Mug,50 Cent
5752,I lost count all this paper I be gettin',Mean Mug,50 Cent
5753,Any fucking game nigga pass me the ball,Mean Mug,50 Cent
5754,"And watch a nigga ball, I'm Gucci to the draws",Mean Mug,50 Cent
5755,"I'm money over all, I don't really give a f*ck",Mean Mug,50 Cent
5756,Tatted on my neck and throat and them girls lick me up,Mean Mug,50 Cent
5757,Lick me up 'til I pop shawty swallow every drop,Mean Mug,50 Cent
5758,From the balls to the top,Mean Mug,50 Cent
5759,She must do this shit a lot,Mean Mug,50 Cent
5760,She's a freak she's a pro,Mean Mug,50 Cent
5761,Got that paper it's a go,Mean Mug,50 Cent
5762,"Bring the Kush, burn the dro'",Mean Mug,50 Cent
5763,She might bless ya on the low,Mean Mug,50 Cent
5764,"Man, that's why I pick you up off the ground",Mean Mug,50 Cent
5765,If you make a fucking sound,Mean Mug,50 Cent
5766,Disrespect my fucking crew,Mean Mug,50 Cent
5767,Bitch is you a fucking clown,Mean Mug,50 Cent
5768,Get the f*ck back nigga,Mean Mug,50 Cent
5769,We up in the club,Mean Mug,50 Cent
5770,"High as f*ck, talk shit and you gon' get dropped",Mean Mug,50 Cent
5771,"Mean mug, nigga you gon mug who?",Mean Mug,50 Cent
5772,Rob me? nigga we gon rob you,Mean Mug,50 Cent
5773,"Choppers on me, niggas we don't give a f*ck",Mean Mug,50 Cent
5774,"I'm in the club, nigga f*ck your mean mugs",Mean Mug,50 Cent
5775,F*ck your mean mugs,Mean Mug,50 Cent
5776,Nigga f*ck your mean mug,Mean Mug,50 Cent
5777,F*ck your mean mug,Mean Mug,50 Cent
5778,Nigga f*ck your mean mug,Mean Mug,50 Cent
5779,F*ck your mean mug,Mean Mug,50 Cent
5780,Nigga f*ck your mean mug,Mean Mug,50 Cent
5781,F*ck your mean mug,Mean Mug,50 Cent
5782,Nigga f*ck your mean mug,Mean Mug,50 Cent
5783,I wish I had time to get to know you but I don’t,Lets Get It In,50 Cent
5784,I wish I could be here in the morning but I won’t,Lets Get It In,50 Cent
5785,So let's get it in girl,Lets Get It In,50 Cent
5786,So let's get it in girl,Lets Get It In,50 Cent
5787,I bet to you it may feel like I’m in a rush,Lets Get It In,50 Cent
5788,Give it to you how you want it until you’ve had enough,Lets Get It In,50 Cent
5789,"Bottles of champagne, I’ll have us all in this position",Lets Get It In,50 Cent
5790,Grown ass man now I’m needing intervention,Lets Get It In,50 Cent
5791,We can make tonight the night baby if you just listen,Lets Get It In,50 Cent
5792,"Started out slow, yeah we could get to kissing",Lets Get It In,50 Cent
5793,"'cause all I need is, just a touch of your love",Lets Get It In,50 Cent
5794,(A little bit),Lets Get It In,50 Cent
5795,The spotlight on us ain't bright enough baby,Lets Get It In,50 Cent
5796,Thinking bout you is driving me crazy,Lets Get It In,50 Cent
5797,I do what I gotta do to get it,Lets Get It In,50 Cent
5798,"I admit it, the way you move it is making me lose it",Lets Get It In,50 Cent
5799,Let's get into it,Lets Get It In,50 Cent
5800,So take my hand don’t fight that feelin’,Lets Get It In,50 Cent
5801,It’s alright to roll with me we just chillin’,Lets Get It In,50 Cent
5802,The wildest dreams is ’bout to leave the building,Lets Get It In,50 Cent
5803,Don’t you wanna roll with me,Lets Get It In,50 Cent
5804,I wish I had time to get to know you but I don’t,Lets Get It In,50 Cent
5805,I wish I could be here in the morning but I won’t,Lets Get It In,50 Cent
5806,So let's get it in girl,Lets Get It In,50 Cent
5807,So let's get it in girl,Lets Get It In,50 Cent
5808,Hey girl I’m picking you like let’s go,Lets Get It In,50 Cent
5809,You gotta be the baddest in the club that’s all I know,Lets Get It In,50 Cent
5810,Tell your friends I see you tomorrow,Lets Get It In,50 Cent
5811,And tell em that young Lloyd taught you the backstroke,Lets Get It In,50 Cent
5812,Now wait a minute there’s something you must know,Lets Get It In,50 Cent
5813,I’mma blow it up but in the morning you must go,Lets Get It In,50 Cent
5814,"Come as fine as you are, fine as you are I can’t make you my girl",Lets Get It In,50 Cent
5815,So take my hand don’t fight that feelin’,Lets Get It In,50 Cent
5816,It’s alright to roll with me we just chillin’,Lets Get It In,50 Cent
5817,The wildest dreams is ’bout to leave the building,Lets Get It In,50 Cent
5818,Don’t you wanna roll with me,Lets Get It In,50 Cent
5819,I wish I had time to get to know you but I don’t,Lets Get It In,50 Cent
5820,I wish I could be here in the morning but I won’t,Lets Get It In,50 Cent
5821,So let's get it in girl,Lets Get It In,50 Cent
5822,So let's get it in girl,Lets Get It In,50 Cent
5823,Hey hey I said let's get it in girl,Lets Get It In,50 Cent
5824,Let's get it in,Lets Get It In,50 Cent
5825,Let's get it in,Lets Get It In,50 Cent
5826,Let's get it in,Lets Get It In,50 Cent
5827,Let's get it in,Lets Get It In,50 Cent
5828,I wish I had time to get to know you but I don’t,Lets Get It In,50 Cent
5829,I wish I could be here in the morning but I won’t,Lets Get It In,50 Cent
5830,So let's get it in girl,Lets Get It In,50 Cent
5831,So let's get it in girl,Lets Get It In,50 Cent
5832,I gotta go baby,Lets Get It In,50 Cent
5833,"So what's up baby, what you tryin'a do",Lets Get It In,50 Cent
5834,I mean take a chance for once in your life,Lets Get It In,50 Cent
5835,"Yeah, zone 4, young Lloyd, 50 Cent",Lets Get It In,50 Cent
5836,You can look at them climbing up the walls,Monster,50 Cent
5837,You can look at them climbing out the bushes,Monster,50 Cent
5838,You can find them when their letters 'bout to fall,Monster,50 Cent
5839,He'll be waiting with his camera on focus,Monster,50 Cent
5840,Everywhere you seem to turn there's a monster,Monster,50 Cent
5841,"When you look up in the air, there's a monster",Monster,50 Cent
5842,"Paparazzi got you scared like a monster, monster, monster",Monster,50 Cent
5843,"Too bad, Hollywood",Monster,50 Cent
5844,(Has got you jumping like you should),Monster,50 Cent
5845,Too bad,Monster,50 Cent
5846,"(Has got you bouncing off the wall,",Monster,50 Cent
5847,Got you drunk enough to fall),Monster,50 Cent
5848,Too bad,Monster,50 Cent
5849,Hollywood,Monster,50 Cent
5850,"Just look in the mirror,",Monster,50 Cent
5851,And tell me you like,Monster,50 Cent
5852,"Don't you, don't you like it?",Monster,50 Cent
5853,Monster,Monster,50 Cent
5854,He's a monster,Monster,50 Cent
5855,He's an animal,Monster,50 Cent
5856,Monster (yeah),Monster,50 Cent
5857,He's a monster,Monster,50 Cent
5858,He's an animal,Monster,50 Cent
5859,"He's coming at ya, coming at ya rather too fast",Monster,50 Cent
5860,On the ceiling momma got you in a zigzag,Monster,50 Cent
5861,"And you're running, and you're running just to escape it",Monster,50 Cent
5862,But they're coming for the money so they take it,Monster,50 Cent
5863,Everywhere you seem to turn there's a monster,Monster,50 Cent
5864,"When you look up in the air, there's a monster",Monster,50 Cent
5865,"Oh, when you see them in the street there's a monster, monster, monster",Monster,50 Cent
5866,"Too bad, Hollywood",Monster,50 Cent
5867,(Has got you jumping like you should),Monster,50 Cent
5868,(Has got you bouncing off the wall),Monster,50 Cent
5869,(Got you drunk enough to fall),Monster,50 Cent
5870,Too bad,Monster,50 Cent
5871,Hollywood,Monster,50 Cent
5872,"Just look in the mirror,",Monster,50 Cent
5873,And tell me you like what you see,Monster,50 Cent
5874,Monster,Monster,50 Cent
5875,(He's like an animal),Monster,50 Cent
5876,He's a monster,Monster,50 Cent
5877,(Just like an animal),Monster,50 Cent
5878,He's an animal,Monster,50 Cent
5879,(And he's moving in the air),Monster,50 Cent
5880,Monster,Monster,50 Cent
5881,He's a monster,Monster,50 Cent
5882,He's an animal,Monster,50 Cent
5883,(Everybody wanna be a star),Monster,50 Cent
5884,"Why are they, never satisfied",Monster,50 Cent
5885,With in all you give,Monster,50 Cent
5886,You give them your all,Monster,50 Cent
5887,They're watching you fall,Monster,50 Cent
5888,And they eat yourself,Monster,50 Cent
5889,"Yeah, yeah, yeah",Monster,50 Cent
5890,"Catch me in a bad mood, flippin'",Monster,50 Cent
5891,You'll take a whippin',Monster,50 Cent
5892,"Animal, hannibal, cannibal addition",Monster,50 Cent
5893,"Tears appear, yeah, blurring your vision",Monster,50 Cent
5894,"Fear in the air, screaming, your blood drippin'",Monster,50 Cent
5895,"Shiver a second,",Monster,50 Cent
5896,"Now, now, now, now what is it",Monster,50 Cent
5897,"Funeral's, cemeteries, don't worry it's time to visit",Monster,50 Cent
5898,"Broke bones, tombstones, how do you think I'm kidding",Monster,50 Cent
5899,"Its home, sweet home, the land of the forbidden",Monster,50 Cent
5900,"All hell, run tell, the King has risen",Monster,50 Cent
5901,"Two thousand and ten Thriller, there's nothing iller, it's killer",Monster,50 Cent
5902,"There vision, the missin' the pack, this is that,",Monster,50 Cent
5903,"This the bomb, ring the alarm",Monster,50 Cent
5904,"MJ number 1, it's goes on and on",Monster,50 Cent
5905,Its goes on and on,Monster,50 Cent
5906,"We get to crippin', its running in the early morn'",Monster,50 Cent
5907,Keep on dreaming there's nowhere to run,Monster,50 Cent
5908,You can drive but you done,Monster,50 Cent
5909,"I can feel it in the air, here the monster come.",Monster,50 Cent
5910,"Too bad, Hollywood",Monster,50 Cent
5911,(Has got you jumping like you should),Monster,50 Cent
5912,"(Got you bouncing off the wall,",Monster,50 Cent
5913,(Got you drunk enough to fall),Monster,50 Cent
5914,Too bad,Monster,50 Cent
5915,Hollywood,Monster,50 Cent
